customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment,annualized_spend,spend_to_income_ratio,support_intensity,discounted_order_value,engagement_score,value_tier,cluster
14311,61,31319.58375691263,46,159.79074916114527,16.69338773763076,9.03109972666784,0.3320689420509783,0.2037798578034976,57.80939450173679,1.0,UPI,Rural,Occasional,1917.4889899337431,0.06122332291566707,0.021739130434782608,6.03215199487637,3.2119679475358387,Low,1
12745,25,26353.09974560745,25,184.5482945761875,3.788755177548883,38.53784287018997,0.4432068152545831,0.2561141616208244,13.584231805420083,1.0,Wallet,Rural,Occasional,2214.57953491425,0.08403487848837886,0.04,21.457608264911528,-2.292865757688344,Low,3
34401,58,35197.69275569338,48,86.76375676641703,6.221279784962842,12.015011099152902,0.1343950347572353,0.0711060643298674,82.12612473031949,2.0,Card,Urban,Loyal,1041.1650811970044,0.029580492347146572,0.041666666666666664,10.40025326487368,1.849610811535259,Low,0
49681,49,31400.53569294355,65,242.1796332090131,4.1586729128523325,65.22114175655119,0.6160487004547307,0.0384404886701156,41.650540484247934,3.0,UPI,Semi-Urban,Regular,2906.1555985081573,0.09255114711820792,0.046153846153846156,25.041742135254058,0.5121689629054518,Medium,0
44060,27,10204.45000647022,57,177.93693042701125,4.620306948482499,31.65964636060577,0.1078795908045067,0.0151466597641925,56.012329709153576,0.0,Card,Semi-Urban,Loyal,2135.243165124135,0.20924627625891307,0.0,28.244216666208228,1.3928806261621847,Low,0
25002,28,26766.934133375053,58,522.8133642556123,1.8867982983238656,181.1049163217148,0.1828115576672039,0.1818021696504825,37.07815608404553,2.0,UPI,Rural,Occasional,6273.760371067348,0.23438472033465896,0.034482758620689655,147.9968444677535,-1.566005625372201,Top,2
36879,62,32984.587511528305,16,659.8618467259431,5.522821237027963,101.1620313891356,0.4321663890003014,0.184301693585407,70.57351033266784,2.0,Card,Urban,Occasional,7918.342160711318,0.2400618821728121,0.125,57.443201579757734,-0.0015817021363006556,Top,2
10112,28,31442.37048090597,72,335.6577247266745,4.20128727036789,64.53358702929962,0.2621661533951053,0.173275649162102,53.54620780294427,1.0,Wallet,Urban,Loyal,4027.8926967200937,0.1281039767394801,0.013888888888888888,47.61506475303988,-0.3105196814153306,High,0
12026,20,29938.890874799847,38,334.4950369087988,5.70126515288785,49.91520694635567,0.093002333737255,0.0599805374792152,106.0208373663976,0.0,Wallet,Rural,Loyal,4013.9404429055858,0.1340711137126392,0.0,45.27297621136655,2.5455973269368295,High,0
3024,30,36787.73001021955,66,454.5263444088346,2.0119029292065123,150.91002435745162,0.4877758964050005,0.1599631483444034,19.118147310686968,1.0,Card,Urban,Occasional,5454.316132906015,0.14826454721155172,0.015151515151515152,77.2997519499952,-1.7027387534469474,Top,2
49395,69,39464.83902461864,36,635.5829874963443,2.452604808585798,184.08796335908536,0.1709769338806769,0.0392626179481408,24.827247838531665,3.0,UPI,Semi-Urban,Occasional,7626.995849956133,0.19326053364105505,0.08333333333333333,152.61316781961054,-0.5599869524913066,Top,2
388,52,47040.15241509244,59,463.1640851346359,1.7690531742474382,167.26442433179807,0.3666889798222651,0.0643486110626367,52.67917532676781,2.0,Card,Semi-Urban,Occasional,5557.9690216156305,0.11815372051882218,0.03389830508474576,105.93040321301258,-0.12145348141887172,Top,2
16809,57,35265.55754236767,6,261.7799177810554,6.225084533263174,36.23209065248456,0.4098072133918553,0.0216632704152561,48.001366177995024,3.0,Wallet,Urban,Occasional,3141.359013372665,0.08907725362341624,0.5,21.383918546828774,-0.22144631626022715,Medium,0
23518,39,17432.20326938148,29,160.5111816010796,1.5233044273294354,63.61150080133543,0.5162320001595022,0.2899537385675937,160.8811217996849,0.0,UPI,Urban,Occasional,1926.1341792129554,0.11049287054815862,0.0,30.773208509514262,0.53341333928022,Low,3
41940,41,26129.20899092829,19,287.8021050961204,5.661808917688268,43.20179528595535,0.1842708078553312,0.2842965158136128,40.56888897324781,0.0,Wallet,Semi-Urban,High_Value,3453.6252611534446,0.13217488758854112,0.0,35.24096556781171,-1.1762993502742551,Medium,3
5437,59,12259.690738548115,14,225.7352699056301,3.9206222626978686,45.87535028178823,0.2844853917529961,0.1968848525191714,64.20010709808543,2.0,UPI,Semi-Urban,Occasional,2708.8232388675615,0.22095363550649896,0.14285714285714285,32.824483285067785,-0.8206085239069165,Medium,0
45331,39,20282.339416577008,67,297.85960034019047,1.9355581056604847,101.46608911124709,0.201170088599553,0.2072498272814773,52.67917532676781,1.0,Card,Urban,Occasional,3574.3152040822856,0.1762279552999174,0.014925373134328358,81.05414697488737,-1.3270251483252873,High,3
48790,22,16978.31908312174,38,175.84447185667634,3.984505210219604,35.2782200921662,0.2625905388320229,0.1133749883284174,67.80691381489505,2.0,Wallet,Semi-Urban,Occasional,2110.133662280116,0.12428401492217295,0.05263157894736842,26.01449326912958,0.3933289915695349,Low,0
36229,44,20047.37709664192,67,250.3078167269747,1.1988711985739064,113.83468794775868,0.3187209573199699,0.3168617411687066,47.27063037780356,3.0,Card,Rural,Occasional,3003.6938007236963,0.14982976507319934,0.04477611940298507,77.553187228829,-2.807250105285388,Medium,3
18904,26,11652.203155058374,20,725.8831037125225,2.4642886717676533,209.5330881713563,0.4286606067130593,0.3958659869019549,104.05488300428436,0.0,Card,Semi-Urban,High_Value,8710.59724455027,0.747549380030238,0.0,119.71450746936176,-1.5833124514263903,Top,2
3736,21,73345.42476854927,23,393.16787017035546,2.724097473064399,105.57400095299722,0.6454447904361792,0.290081240682179,17.746896086933926,1.0,Card,Rural,Occasional,4718.014442044266,0.06432595430366045,0.043478260869565216,37.43181203238095,-2.834539047313749,High,3
46382,56,31314.72647298637,54,434.20604092795446,4.712446383630967,76.01052364748197,0.2524343522319031,0.0326382098841613,19.801836549148387,0.0,Wallet,Urban,High_Value,5210.472491135453,0.166390483903165,0.0,56.822856347722116,0.35615441788568714,Top,0
11926,54,64578.33848578775,5,522.1732540170392,6.94489065584185,65.72441039614397,0.1616141117173135,0.2444750577991218,7.587313987040991,2.0,UPI,Urban,Occasional,6266.07904820447,0.0970306637663571,0.4,55.10241819182699,-2.7124388849841043,Top,3
3585,40,14978.771829877036,33,297.4774037479535,10.530294385473775,21.53918336399352,0.1695578590840128,0.1236282170416951,4.239516681542871,2.0,Card,Semi-Urban,Regular,3569.7288449754415,0.2383191950260682,0.06060606060606061,17.887045546376793,0.638853366451803,Medium,1
23327,41,79180.65928378837,18,349.67302995232546,9.883008365465171,32.13018112362532,0.5164240989918181,0.0063897496855767,74.9435086265288,2.0,Card,Semi-Urban,Regular,4196.076359427905,0.05299370322731096,0.1111111111111111,15.537381286413193,3.108768904922576,High,1
7110,70,72299.55636594829,47,70.85488884740613,1.640678923566317,26.832072697317724,0.2186348037906521,0.1747163455100964,152.28791745856412,1.0,UPI,Urban,Occasional,850.2586661688736,0.01176021968745204,0.02127659574468085,20.965647747843153,1.3447146396146406,Low,0
38929,48,44216.67182750407,70,452.3368118068783,1.81596320278601,160.63306912510538,0.3943341794730151,0.1149159590069519,38.34273400085276,1.0,Wallet,Urban,Occasional,5428.041741682539,0.12276007029335342,0.014285714285714285,97.28995961542483,-0.8614936460902154,Top,2
379,66,40821.64503232098,13,297.4774037479535,5.736875541212712,46.16394905202926,0.3756123422382608,0.0204135839409836,82.36763743491153,1.0,Card,Urban,Occasional,3569.7288449754415,0.08744696207487646,0.07692307692307693,28.824200021628812,2.0517704434785786,Medium,0
18482,35,49865.157768102654,3,531.5226366166212,3.660468399191916,114.04918799766618,0.2760278431945202,0.1120321119808711,37.826173970427405,2.0,UPI,Rural,Occasional,6378.271639399454,0.12791038722992784,0.6666666666666666,82.56843661658402,-2.689135590516059,Top,2
45965,38,31380.27112979074,56,423.070982280964,8.68809930706476,43.66914178640303,0.122809102003174,0.1760923373323576,44.4001043133691,3.0,UPI,Semi-Urban,High_Value,5076.851787371568,0.16178482863877738,0.05357142857142857,38.3061736983656,0.6289741656111304,High,1
18465,26,36787.73001021955,27,119.15525281255276,4.983135083499725,19.91518679582529,0.2334945036386097,0.0410820312037572,52.67917532676781,5.0,Card,Rural,Regular,1429.8630337506331,0.038867933230819635,0.18518518518518517,15.265100140063868,0.49869844515167205,Low,0
37608,32,61490.98914698685,30,335.3203204932531,6.047798330715369,47.57802433589459,0.1906437590090217,0.0680613991102823,75.078478980762,2.0,Wallet,Rural,Regular,4023.8438459190374,0.06543794305049347,0.06666666666666667,38.50757093027693,1.5588377090097967,High,0
37465,54,37316.36430507212,27,390.3509879811608,4.430614767877532,71.87970509160662,0.3148221023429955,0.1236282170416951,49.51838484238581,2.0,Wallet,Rural,Occasional,4684.2118557739295,0.12552701590860074,0.07407407407407407,49.2503852188725,-0.10281480904111652,High,0
25505,67,94752.98775964163,7,90.07885985169372,3.825311055730085,18.66799027281869,0.3092350714497849,0.0662063193632627,52.67917532676781,1.0,Wallet,Semi-Urban,Regular,1080.9463182203247,0.011408044683111667,0.14285714285714285,12.895192966979714,0.07545287086451324,Low,4
1794,23,36787.73001021955,53,224.42599731199647,3.750270176677486,47.244891125112446,0.0412538060090436,0.0786526564009977,42.68322711187504,1.0,Wallet,Rural,Regular,2693.1119677439574,0.07320679930498068,0.018867924528301886,45.29585955171867,0.1432601522642356,Medium,0
28637,22,11542.056905735992,11,1260.7894186702397,6.286777956811908,173.02426753536716,0.1961433129274008,0.1003303847011666,141.49546050888887,0.0,Wallet,Semi-Urban,Occasional,15129.473024042876,1.310812548197026,0.0,139.08671448414333,3.22997345680214,Top,2
2166,30,36787.73001021955,63,77.14521612399263,3.9114720155787337,15.70714764927809,0.2770045898087013,0.2237810812368984,146.56019851687068,4.0,Card,Urban,Regular,925.7425934879116,0.02516443915486882,0.06349206349206349,11.356195657625106,1.2700172937851022,Low,0
44816,47,102546.36303171336,52,297.4774037479535,4.1586729128523325,17.986079850814413,0.3838115661262732,0.1513842912582272,95.1919479094648,1.0,UPI,Urban,Loyal,3569.7288449754415,0.034810877143165685,0.019230769230769232,11.082814374801126,0.8975904666265186,Medium,4
38632,46,20924.91827685287,53,642.427102561051,1.2873015238035137,280.86681877113,0.5415373636144308,0.1301642486995555,39.326834903189486,1.0,Card,Urban,Occasional,7709.125230732612,0.3684184152470713,0.018867924528301886,128.76694220704013,-1.1529064436721406,Top,2
45558,50,23440.702302886788,55,126.14762617861848,2.4668883059491518,36.38641197703145,0.1455850919592794,0.4249315520829516,15.16238776675216,1.0,Card,Urban,Regular,1513.7715141434219,0.06457876110465328,0.01818181818181818,31.0890928432871,-4.1331145963190625,Low,3
4912,50,66052.50012083803,44,444.6789340970322,7.584935734379068,51.79758449632645,0.2553265937568438,0.184195709876974,14.145860361965394,1.0,Card,Urban,High_Value,5336.147209164386,0.08078645319105728,0.022727272727272728,38.572283682047114,-0.41594623818656423,Top,1
40854,32,17385.632609572436,70,875.6969255001446,4.134274166743309,170.55905022999633,0.1003746001351323,0.0403248635764842,86.76757007711069,2.0,Wallet,Urban,Occasional,10508.363106001736,0.6044279976453596,0.02857142857142857,153.4392537637325,1.6758191695293747,Top,2
35925,62,26374.23986381481,51,245.43234773910305,6.7928034764281575,31.494743641552382,0.1984823487413498,0.0718651436511214,23.52544571643842,0.0,Card,Urban,Loyal,2945.1881728692365,0.11166912062970978,0.0,25.24359295057037,0.706062422277024,Medium,0
24878,37,80002.87863753576,16,239.17278968651584,0.983987777014516,120.5515439447014,0.210498434681985,0.1524670749550069,52.67917532676781,1.0,Card,Urban,Occasional,2870.07347623819,0.035874627577358306,0.0625,95.17563264584521,-1.2775368095806106,Medium,4
37985,64,20170.628868705087,19,273.24985094528904,0.7829583055704789,153.2564446917111,0.2118647965403473,0.0690617147701655,16.911904926706093,2.0,Card,Semi-Urban,Occasional,3278.9982113434685,0.16256301341357104,0.10526315789473684,120.78679921860474,-1.6120932097337284,Medium,0
27260,46,20471.507433730458,41,937.9649449042493,14.124104515697235,62.01788303768596,0.1771480401110174,0.2465069127497966,24.796979470163663,0.0,Card,Semi-Urban,High_Value,11255.579338850992,0.5498168307970042,0.0,51.031536605725584,1.3064441979555517,Top,1
37462,52,49402.1786636007,28,101.06372292749124,6.509468235803775,13.458173036226167,0.1826349652205491,0.0229202691955203,55.81591862269601,0.0,Card,Urban,Regular,1212.7646751298948,0.024548809545184173,0.0,11.00024007182287,1.8796793237228657,Low,0
1762,66,99996.66491848056,2,211.04036337018164,2.4265038494518945,61.590581141165146,0.3226303311374218,0.1976785695721509,7.702256552550844,1.0,Wallet,Rural,Occasional,2532.4843604421794,0.02532568823676985,0.5,41.719591552644786,-3.9907465077849604,Medium,4
6427,29,101741.18780206032,54,416.3978654427844,2.6188006115944726,115.06515835900562,0.1028848746740104,0.2473309978808694,50.02706223326975,3.0,Card,Urban,Regular,4996.7743853134125,0.04911260123122157,0.05555555555555555,103.22669396189417,-1.7097600550940057,High,4
35617,54,22012.3399493688,71,297.4774037479535,1.970735197855767,64.05220654314533,0.4562440313279449,0.1643494172310032,52.67917532676781,3.0,UPI,Urban,Occasional,3569.7288449754415,0.1621694401043358,0.04225352112676056,34.828769614450536,-1.019000190525187,Medium,0
14813,32,36787.73001021955,22,176.52162304308277,1.3837705481141462,74.0514321660417,0.2857915980292373,0.068233269364187,68.67849376041,1.0,Card,Rural,Occasional,2118.2594765169933,0.05758059755055681,0.045454545454545456,52.88815503095498,0.08375407912132474,Low,0
28778,42,23518.81651036958,55,218.22838415656764,10.715971043838657,18.6265725085871,0.1977804801303889,0.0707388749915744,9.118889507210554,1.0,UPI,Rural,Loyal,2618.7406098788115,0.11134661511238007,0.01818181818181818,14.94260005465524,1.4616952625580024,Medium,1
29691,19,75585.02671215129,40,248.6205398896349,9.520610798261288,23.63175909242111,0.2387905523311645,0.1236282170416951,69.24102209766005,2.0,UPI,Rural,Loyal,2983.446478675619,0.0394713954397001,0.05,17.988718286184852,1.9957211324678954,Medium,1
4061,38,34366.12844972256,35,186.6541931405144,3.338238026831972,43.02534623182489,0.2192604029424245,0.1838797362705777,19.92990411930237,0.0,Wallet,Urban,Regular,2239.8503176861727,0.0651761027129681,0.0,33.59159148029764,-1.452889834439837,Low,0
3471,62,37539.143683600174,13,342.0069720583482,2.243620820798092,105.43987443458248,0.2434027882613806,0.0240074200274175,107.0474752769116,0.0,Card,Semi-Urban,Occasional,4104.083664700178,0.10932811092579983,0.0,79.77551500327525,1.8728520514798124,High,0
21267,18,79046.62144419008,47,224.71521476947103,5.262257196728165,35.8840602853038,0.2989967275931289,0.0963115822738964,21.960883808907976,1.0,Card,Urban,Loyal,2696.5825772336525,0.03411382457550754,0.02127659574468085,25.154843687243407,-0.09430691859770773,Medium,4
18607,45,101633.13510554,19,183.0677756876943,4.21484668689448,35.10511174715166,0.5123042903522581,0.0861693043166633,14.262176925896853,1.0,Card,Urban,Occasional,2196.813308252332,0.021615128825565315,0.05263157894736842,17.12061238579041,-0.6195943904761634,Low,4
16134,62,66740.49273942855,3,223.6810528654915,2.86854899015667,57.82040073284241,0.2136048361235956,0.478337349945815,44.284885353306784,2.0,UPI,Semi-Urban,Occasional,2684.172634385898,0.04021805240284297,0.6666666666666666,45.46968350970298,-6.16054342164972,Medium,3
8353,50,29781.32522167441,18,841.2568169984053,6.749837486958594,108.55154297287784,0.492764771251506,0.0596135374123297,59.07420705146437,0.0,Wallet,Rural,Occasional,10095.081803980864,0.3389735590622345,0.0,55.06116673084967,1.6923990836406997,Top,2
23418,68,32062.05529310326,14,110.26319373410396,1.4406187725873645,45.17837647262338,0.0949687252248889,0.237486770350578,61.30510013197113,4.0,Card,Rural,Occasional,1323.1583248092475,0.04126866829694061,0.2857142857142857,40.88784365128822,-2.5330054459062956,Low,3
26122,37,37812.29756805289,64,301.2371649331609,4.227430132194699,57.62624412288197,0.0708600789964144,0.0497642300846657,41.18985400684239,0.0,Card,Urban,Loyal,3614.845979197931,0.09559974430784302,0.0,53.542843912067895,0.5854518769242969,High,0
40670,28,70334.43773371557,29,315.60820450240857,1.0719646757624282,152.32315888120684,0.1350342729266579,0.0993016903071707,35.71202804399735,2.0,UPI,Rural,Loyal,3787.2984540289026,0.053846999792157575,0.06896551724137931,131.7543118717913,-1.2047754147487981,High,0
35486,45,10296.178939124717,8,405.4403701699573,3.529596188834868,89.50916445252646,0.2571778975769559,0.0317014010585926,31.67956939258433,1.0,Card,Semi-Urban,Occasional,4865.284442039488,0.4725330115963474,0.125,66.48938572475572,-0.15056195820785506,High,0
45068,62,29665.074697322456,67,517.9113607747973,0.8745117348675073,276.291340908252,0.1585481761870939,0.0711600549753506,55.770630415114255,1.0,Card,Urban,Occasional,6214.936329297569,0.20950347817120188,0.014925373134328358,232.485852710962,-0.3049722466418962,Top,2
28339,45,84342.87401624012,61,623.8497711615169,1.508810420453758,248.6635762014588,0.3887467311129043,0.0264999811969807,6.362583761574038,0.0,UPI,Semi-Urban,Occasional,7486.197253938202,0.08875909602625995,0.0,151.99642380629712,-0.8777544544437047,Top,2
49688,60,90076.604488496,1,623.4743353330416,2.361804604672521,185.4582311138738,0.3007014495734317,0.1685355073684012,50.21786355833734,1.0,Card,Rural,Occasional,7481.692023996499,0.08305921461495601,1.0,129.69067218260744,-4.51398260432458,Top,2
49964,63,121153.54375862752,41,297.4774037479535,0.8276553003864721,407.8991175810916,0.2625905388320229,0.2342607721755405,30.839020457542716,3.0,UPI,Semi-Urban,Occasional,3569.7288449754415,0.029464502103936484,0.07317073170731707,300.7886685063661,-2.6656872218109866,Medium,2
34267,19,46218.16650830493,4,423.2351343477321,6.750356150866006,54.60847554733867,0.4502029432880688,0.0891278504703444,54.46995147618789,1.0,UPI,Rural,Occasional,5078.8216121727855,0.10988799417779097,0.25,30.02357912745227,0.3876096615565796,High,0
31744,54,19711.58467419828,69,91.15658723332908,8.293192588770967,9.808963535682478,0.3017327554515704,0.2329783591016316,47.78837153869864,2.0,Card,Semi-Urban,Loyal,1093.8790467999488,0.05549422153926545,0.028985507246376812,6.849277939937026,0.15829276274763748,Low,1
41578,62,32095.00009097173,56,322.67308742538546,2.214878805436053,100.36866300520444,0.5073404619054255,0.102537957388543,102.75206529383247,1.0,Card,Urban,Loyal,3872.0770491046255,0.12064424483967627,0.017857142857142856,49.44757915531403,0.9637474630883869,High,0
17438,65,78041.83643616588,5,331.99954437955,2.191077162074781,104.03996127868302,0.5172162758683879,0.1836485837118507,62.84160095223052,2.0,UPI,Rural,Regular,3983.9945325546,0.051049471853642225,0.4,50.22879996463131,-2.190676241048826,High,3
37216,27,35613.034176633824,59,287.75983018079376,3.680757031414048,61.47719872011003,0.130736239495717,0.2897536205108385,49.82681568296358,1.0,UPI,Urban,Regular,3453.117962169525,0.09696219493803089,0.01694915254237288,53.43990094471194,-1.6495878751413613,Medium,3
19574,69,23820.594785671467,13,214.061859416522,3.8249649754999058,44.36547425804752,0.1106203151822875,0.1689524184816329,13.16798796701707,0.0,Card,Urban,Occasional,2568.742312998264,0.10783703497376189,0.0,39.45775151241064,-1.3377017909780409,Medium,0
14184,35,147755.76028326628,11,519.7712690523838,3.1720229962223327,124.58494824286063,0.3182389083129554,0.1713327091994753,1.7533853826584935,1.0,Wallet,Urban,Occasional,6237.255228628605,0.04221327964927395,0.09090909090909091,84.93717032182661,-2.1722910884868476,Top,4
38509,64,23688.804899691226,49,226.29527460937533,3.8339753822218943,46.81349339130493,0.2652650839960821,0.2746979870566343,59.9672178991937,1.0,Card,Urban,Regular,2715.5432953125037,0.11463403522513285,0.02040816326530612,34.39550813471039,-1.2243545739329866,Medium,3
45688,40,112261.46036616212,8,98.6272890154256,2.519212374536998,28.02538708065364,0.3710311815315839,0.2186328882781315,51.02431452838637,4.0,UPI,Semi-Urban,Regular,1183.5274681851072,0.01054259818396097,0.5,17.627094599238735,-3.078126179057927,Low,4
23199,26,78218.8003962902,65,461.7206958533619,10.664649775328266,39.58290259429312,0.2831985159271719,0.0457975644147969,24.191716429860197,1.0,Card,Urban,High_Value,5540.648350240343,0.0708352508881372,0.015384615384615385,28.373083323499504,2.0633520877661367,Top,1
33259,46,40054.96917914421,7,255.75364029871204,3.357585113290354,58.69159950971008,0.3289168173750805,0.0765028030612198,128.21505196822264,1.0,Wallet,Semi-Urban,Occasional,3069.0436835845444,0.0766207975309723,0.14285714285714285,39.386945392323405,1.7221335606043389,Medium,0
45336,23,66682.90328013917,29,104.4314538439772,6.261437289971459,14.381650584272643,0.4398137596901935,0.1071265236861081,65.61195754446925,1.0,UPI,Semi-Urban,Regular,1253.1774461277264,0.018793084651144345,0.034482758620689655,8.056402770253024,1.142598311778011,Low,0
32875,29,35756.44095241622,65,730.1294864675102,3.47915666056241,163.00601693530274,0.4020114171209701,0.083386615525879,70.30103613209626,1.0,Card,Urban,Occasional,8761.553837610123,0.24503428205479905,0.015384615384615385,97.47573706789683,0.7192409981637493,Top,2
49886,37,50693.738654989866,11,406.2325816583029,10.134470559118157,36.48422971720321,0.0940497837910787,0.0169191794835216,30.664789310380797,2.0,Card,Semi-Urban,Occasional,4874.790979899634,0.09616159922779341,0.18181818181818182,33.052895800516204,1.72389434518293,High,1
23265,37,27231.311549503807,56,1015.9107164388852,4.885341615694072,172.61711940897698,0.5158447089363224,0.2959974018676793,68.26193745282754,3.0,Card,Semi-Urban,High_Value,12190.928597266622,0.4476805524076477,0.05357142857142857,83.57349169002684,-1.0230308271079136,Top,2
6727,46,36787.73001021955,62,336.96593845071783,2.3232831122519726,101.39549567968584,0.3156903252905031,0.3388904666579815,37.05906292228904,2.0,Card,Semi-Urban,Occasional,4043.5912614086137,0.10991684619532961,0.03225806451612903,69.38591866557401,-2.8844202441495086,High,3
40600,53,37542.42295876258,9,399.3344096204794,6.922514078074711,50.405011046382846,0.3918672141378188,0.1207619149527502,75.94497550013939,2.0,Wallet,Rural,Occasional,4792.012915445753,0.12764261168517024,0.2222222222222222,30.65293978905082,0.7825313138717398,High,0
17562,54,29292.523922288918,70,337.3639090214139,3.990458782043084,67.60178247245193,0.236181759486262,0.2081223971502954,127.60796315230796,4.0,Card,Urban,Regular,4048.366908256967,0.13820478286531437,0.05714285714285714,51.63547454370069,0.9899081144839276,High,0
37206,37,43583.1337810032,33,842.3817562614262,14.13986061061956,55.63999418003584,0.5416483225575461,0.1962442026658943,33.001579024043764,1.0,UPI,Urban,Loyal,10108.581075137114,0.23193791263223004,0.030303030303030304,25.502684665307797,1.8704107649313777,Top,1
12037,33,28153.51329260151,68,530.6531144063059,11.62842548081385,42.02052862508617,0.2625905388320229,0.4027508921246776,25.952388763949187,1.0,UPI,Urban,High_Value,6367.837372875671,0.22618269012091932,0.014705882352941176,30.986335371418352,-0.9119706978590527,Top,3
22997,65,31107.575136421103,23,80.31236157423263,4.091806112303289,15.77286326362163,0.2558787758176174,0.3463495455741592,75.6240128094286,0.0,Card,Semi-Urban,Regular,963.7483388907915,0.03098114638200854,0.0,11.736922320587457,-1.346826721991746,Low,3
7570,35,22806.53186030633,3,420.7690094797573,2.31447926490436,126.9487529866622,0.2743506337358438,0.0613462261416162,52.67917532676781,1.0,Wallet,Semi-Urban,Occasional,5049.228113757088,0.22139394734299897,0.3333333333333333,92.12028215279634,-1.0287268918110217,High,0
46895,59,32574.71641388088,34,546.9568815135234,2.2182209222987144,169.9562878743708,0.4340634615303856,0.0256798198124805,82.71902611058067,3.0,Card,Rural,Occasional,6563.48257816228,0.20149009111144311,0.08823529411764706,96.18447325076671,0.920194885135,Top,2
3044,39,39454.61720676797,57,132.29892347894503,2.7759457316392835,35.03729472867953,0.4238198531911268,0.0420626329046963,71.99835826758911,2.0,Wallet,Urban,Regular,1587.5870817473403,0.04023830907869025,0.03508771929824561,20.187793620556327,0.8625426924074127,Low,0
25414,58,26429.85566115537,19,368.294774888429,2.405143760085298,108.15836300526804,0.226945893537175,0.0239438292987668,86.04964918734912,2.0,Card,Urban,Occasional,4419.537298661148,0.16721761008920888,0.10526315789473684,83.61226666951936,1.0126088993696591,High,0
46230,37,36787.73001021955,11,297.4774037479535,3.9082277918185535,58.18829206974895,0.2121024890838982,0.0652650246341315,32.71024626382344,0.0,Wallet,Semi-Urban,Occasional,3569.7288449754415,0.09703585526978094,0.0,45.846410486214346,0.1352494700258451,Medium,0
21961,66,43522.31573982856,16,314.6896826332348,5.586340789672538,47.77913756401309,0.0801955986200851,0.1081717827713488,68.94181469336336,3.0,Card,Semi-Urban,Occasional,3776.2761915988176,0.08676643527364136,0.1875,43.947461025515665,0.4533636658579084,High,0
45347,26,56343.14112233153,24,152.934760875609,4.730299744980856,26.688789013098983,0.1581994418482687,0.2754319733533009,76.17023578905322,1.0,Card,Urban,Regular,1835.217130507308,0.03257214798377512,0.041666666666666664,22.466637487620517,-0.637981359997253,Low,3
24173,25,35329.43486232679,31,445.4864347698478,3.066162469309887,109.5594281173561,0.6864962597140288,0.1579622526365037,175.81892053929863,2.0,Card,Rural,Occasional,5345.837217238173,0.15131397482212933,0.06451612903225806,34.34729049838314,2.353087347752456,Top,0
19706,30,29352.493439031005,47,451.8283504135377,4.985680365039133,75.48487771792067,0.2246022505302691,0.1224619890349153,26.891251781249395,2.0,UPI,Urban,High_Value,5421.940204962452,0.1847182153783472,0.0425531914893617,58.530804301473516,-0.3744675351714809,Top,0
3297,39,24249.180522075203,45,119.99108683062472,7.901154245019203,13.480396309025634,0.1620873704321429,0.1012960755620615,33.15472912074866,1.0,Card,Urban,Loyal,1439.8930419674966,0.05937903924863326,0.022222222222222223,11.295394318912503,0.922366067534361,Low,1
42365,58,65351.89355437068,14,342.0934575572678,3.990737043496948,68.54567863939535,0.2447878363712008,0.1236282170416951,30.781915540771084,0.0,UPI,Rural,Occasional,4105.121490687214,0.06281564722025819,0.0,51.76653027266212,-0.429245639378077,High,0
49294,58,48192.41612700062,24,275.0081222558325,0.9277117663864592,142.66039511256483,0.4951744963089446,0.0878630142368322,50.57452648903256,5.0,Card,Urban,Occasional,3300.09746706999,0.0684775268036635,0.20833333333333334,72.01860581946552,-1.2825178845206169,Medium,0
4406,57,21358.623068704004,24,116.37239040130396,3.2273944311668923,27.52816002768437,0.1911301854877232,0.3393774063427299,92.68114287198134,2.0,Card,Rural,Occasional,1396.4686848156475,0.06538196213883474,0.08333333333333333,22.266697695457328,-1.420765336586351,Low,3
781,27,27592.37228531459,38,220.68832112107197,4.360669420923932,41.16805268007656,0.389602330141403,0.0152991601230384,42.862772852715246,1.0,Card,Urban,Loyal,2648.2598534528634,0.09597796905858433,0.02631578947368421,25.128883428534703,0.8899239404266903,Medium,0
49672,24,66365.05573519185,27,166.17158021975249,8.398029990033457,17.681533299635802,0.1528737390743331,0.0704978726142876,149.06848221212925,2.0,UPI,Rural,Regular,1994.0589626370297,0.030046821185439408,0.07407407407407407,14.978491191553147,4.053648241243767,Low,1
48533,21,24687.177630080765,68,412.7849781997708,7.244943314929274,50.06522936941644,0.2381396383907291,0.3761702117041974,84.09762299657193,1.0,Wallet,Urban,High_Value,4953.41973839725,0.20064747022201598,0.014705882352941176,38.142713751434705,-0.5251659874274306,High,3
17658,64,43004.061335699575,12,314.74792780718434,10.96005830603324,26.31658807619776,0.3419910200516418,0.0888175821620501,86.82518805345883,1.0,Wallet,Rural,Occasional,3776.975133686212,0.08782833565886433,0.08333333333333333,17.316551275740014,3.0638373702053276,High,1
30209,28,36787.73001021955,26,368.21028159833,1.2681435557484315,162.33993684620623,0.1931153653604352,0.0278004674001617,109.5302980505513,0.0,UPI,Urban,Occasional,4418.52337917996,0.12010861713817363,0.0,130.98960062956115,1.608437935776275,High,0
